5.06,542.6,mA,2740.0,W
5.06,541.5,mA,2740.0,W
5.06,541.0,mA,2710.0,W
5.07,541.1,mA,2750.0,W
5.06,542.4,mA,2750.0,W
5.06,543.0,mA,2750.0,W
5.07,360.6,mA,1870.0,W
5.07,367.8,mA,1870.0,W
5.07,366.0,mA,1860.0,W
5.07,365.0,mA,1850.0,W
5.07,364.2,mA,1850.0,W
5.07,364.6,mA,1850.0,W
5.07,362.8,mA,1790.0,W
5.07,356.0,mA,1840.0,W
5.07,362.0,mA,1840.0,W
5.07,363.2,mA,1840.0,W
5.07,353.5,mA,1840.0,W
5.07,361.2,mA,1830.0,W
5.08,360.9,mA,1840.0,W
5.07,362.8,mA,1840.0,W
5.07,356.6,mA,1840.0,W
5.07,361.4,mA,1840.0,W
5.07,361.6,mA,1830.0,W
5.07,360.1,mA,1830.0,W
5.07,360.7,mA,1830.0,W
5.07,359.9,mA,1830.0,W
5.08,358.8,mA,1830.0,W
5.06,483.1,mA,2450.0,W
5.06,519.1,mA,2620.0,W
5.06,531.0,mA,2690.0,W
5.06,525.7,mA,2690.0,W
5.06,534.7,mA,2710.0,W
5.06,536.0,mA,2710.0,W
5.06,534.0,mA,2710.0,W
5.06,537.3,mA,2660.0,W
5.07,537.3,mA,2730.0,W
5.06,538.9,mA,2720.0,W
5.06,538.2,mA,2720.0,W
5.06,537.3,mA,2740.0,W
5.06,539.8,mA,2730.0,W
5.06,527.2,mA,2730.0,W
5.06,538.6,mA,2730.0,W
5.06,540.6,mA,2740.0,W
5.06,540.9,mA,2740.0,W
5.06,539.7,mA,2690.0,W
5.06,554.3,mA,2810.0,W
5.05,665.5,mA,3370.0,W
5.05,665.6,mA,3370.0,W
5.05,695.8,mA,3340.0,W
5.05,668.2,mA,3370.0,W
5.05,668.0,mA,3370.0,W
5.06,540.8,mA,2740.0,W
5.07,533.5,mA,2730.0,W
5.06,542.8,mA,2670.0,W
5.06,542.4,mA,2750.0,W
5.06,530.4,mA,2740.0,W
5.06,541.9,mA,2740.0,W
5.06,543.0,mA,2750.0,W
5.06,542.6,mA,2700.0,W
5.06,544.2,mA,2750.0,W
5.06,543.3,mA,2750.0,W
5.06,542.9,mA,2750.0,W
5.07,529.9,mA,2740.0,W
5.06,532.5,mA,2750.0,W
5.06,544.5,mA,2750.0,W
5.06,544.3,mA,2760.0,W
